ESTIMATION_DATE,FORECAST_DATE,PC1_FORECAST_VAR,PC2_FORECAST_VAR,PC3_FORECAST_VAR,PC4_FORECAST_VAR,PC1_FORECAST_PERS,PC2_FORECAST_PERS,PC3_FORECAST_PERS,PC4_FORECAST_PERS,PC1_ACTUAL,PC2_ACTUAL,PC3_ACTUAL,PC4_ACTUAL,PC1_ERROR_VAR,PC1_ABS_ERROR_VAR,PC1_SQ_ERROR_VAR,PC1_ERROR_PERS,PC1_ABS_ERROR_PERS,PC1_SQ_ERROR_PERS,PC2_ERROR_VAR,PC2_ABS_ERROR_VAR,PC2_SQ_ERROR_VAR,PC2_ERROR_PERS,PC2_ABS_ERROR_PERS,PC2_SQ_ERROR_PERS,PC3_ERROR_VAR,PC3_ABS_ERROR_VAR,PC3_SQ_ERROR_VAR,PC3_ERROR_PERS,PC3_ABS_ERROR_PERS,PC3_SQ_ERROR_PERS,PC4_ERROR_VAR,PC4_ABS_ERROR_VAR,PC4_SQ_ERROR_VAR,PC4_ERROR_PERS,PC4_ABS_ERROR_PERS,PC4_SQ_ERROR_PERS
2017-03-28,2017-04-28,0.010674390862936391,-0.02208824885337828,0.0022386995017675115,-0.0012590447027029951,0.010707849,-0.021776248,0.002191854,-0.001266561,0.010352134,-0.021831375,0.002840814,-0.001238116,-0.0003222568629363907,0.0003222568629363907,1.0384948570960368e-07,-0.0003557149999999995,0.0003557149999999995,1.2653316122499965e-07,0.000256873853378279,0.000256873853378279,6.598417654940556e-08,-5.5126999999998566e-05,5.5126999999998566e-05,3.038986128999842e-09,0.0006021144982324886,0.0006021144982324886,3.6254186898176155e-07,0.0006489600000000001,0.0006489600000000001,4.211490816000001e-07,2.0928702702995104e-05,2.0928702702995104e-05,4.3801059683035453e-10,2.844499999999999e-05,2.844499999999999e-05,8.091180249999994e-10
2017-03-29,2017-05-02,0.01120260193650392,-0.02186001868756224,0.0023327258838528857,-0.0012787013543891098,0.011276702,-0.021579056,0.002297312,-0.001281119,0.010197763,-0.021850718,0.002854856,-0.001252954,-0.0010048389365039205,0.0010048389365039205,1.00970128831433e-06,-0.0010789389999999992,0.0010789389999999992,1.1641093657209985e-06,9.300687562240062e-06,9.300687562240062e-06,8.650278913040699e-11,-0.0002716620000000024,0.0002716620000000024,7.380024224400129e-08,0.000522130116147114,0.000522130116147114,2.7261985818779883e-07,0.0005575439999999997,0.0005575439999999997,3.1085531193599963e-07,2.5747354389109864e-05,2.5747354389109864e-05,6.62926258038415e-10,2.8165000000000134e-05,2.8165000000000134e-05,7.932672250000076e-10
2017-03-30,2017-05-03,0.011023922878101647,-0.022091233598384614,0.0024707283122137277,-0.001302597572869543,0.011093039,-0.021762775,0.002432788,-0.0013117,0.010019562,-0.02181917,0.002904758,-0.001235553,-0.001004360878101648,0.001004360878101648,1.0087407734611133e-06,-0.0010734770000000015,0.0010734770000000015,1.1523528695290032e-06,0.00027206359838461563,0.00027206359838461563,7.401860156598543e-08,-5.639499999999728e-05,5.639499999999728e-05,3.1803960249996934e-09,0.0004340296877862722,0.0004340296877862722,1.8838176987984894e-07,0.00047196999999999994,0.00047196999999999994,2.2275568089999995e-07,6.704457286954308e-05,6.704457286954308e-05,4.494974751259472e-09,7.614700000000015e-05,7.614700000000015e-05,5.798365609000023e-09
2017-03-31,2017-05-04,0.009796664380648875,-0.02254393509226762,0.002984014433782602,-0.0012077188075453945,0.009644279,-0.022219948,0.002899245,-0.001214283,0.01118792,-0.021826823,0.002581465,-0.001309667,0.0013912556193511252,0.0013912556193511252,1.935592198376083e-06,0.0015436410000000001,0.0015436410000000001,2.3828275368810005e-06,0.000717112092267623,0.000717112092267623,5.142497528764479e-07,0.0003931250000000011,0.0003931250000000011,1.5454726562500088e-07,-0.00040254943378260216,0.00040254943378260216,1.620460466386936e-07,-0.00031778000000000015,0.00031778000000000015,1.0098412840000009e-07,-0.00010194819245460556,0.00010194819245460556,1.0393433944761294e-08,-9.538400000000001e-05,9.538400000000001e-05,9.098107456000001e-09
2017-04-03,2017-05-05,0.010027202611312076,-0.02221378835708744,0.0030952193256595937,-0.0012041232062631612,0.009992246,-0.021839447,0.003053519,-0.001207245,0.011556769,-0.021809226,0.002605721,-0.001295626,0.0015295663886879234,0.0015295663886879234,2.3395733374038155e-06,0.001564523,0.001564523,2.4477322175289998e-06,0.00040456235708744015,0.00040456235708744015,1.6367070077214545e-07,3.0221000000000414e-05,3.0221000000000414e-05,9.13308841000025e-10,-0.0004894983256595936,0.0004894983256595936,2.396086108235455e-07,-0.0004477980000000001,0.0004477980000000001,2.0052304880400012e-07,-9.150279373683888e-05,9.150279373683888e-05,8.37276126164648e-09,-8.8381e-05,8.8381e-05,7.811201161000002e-09
2017-04-04,2017-05-08,0.009040875866751716,-0.02285174139138735,0.0032348613700175187,-0.0011813857751075832,0.009013141,-0.022398156,0.003203442,-0.001194196,0.012578563,-0.021567863,0.002579421,-0.00129434,0.0035376871332482834,0.0035376871332482834,1.2515230252750458e-05,0.0035654219999999986,0.0035654219999999986,1.271223403808399e-05,0.0012838783913873518,0.0012838783913873518,1.648343723871374e-06,0.0008302929999999993,0.0008302929999999993,6.893864658489989e-07,-0.0006554403700175186,0.0006554403700175186,4.296020786487016e-07,-0.0006240209999999998,0.0006240209999999998,3.894022084409997e-07,-0.00011295422489241672,0.00011295422489241672,1.2758656921046653e-08,-0.00010014399999999993,0.00010014399999999993,1.0028820735999986e-08
2017-04-05,2017-05-09,0.007495400540963823,-0.023581274968621772,0.0034403711515716335,-0.0011255978198998708,0.007401246,-0.023130661,0.00340723,-0.001141957,0.013971639,-0.021565501,0.002491567,-0.001346357,0.006476238459036176,0.006476238459036176,4.194166457829926e-05,0.006570392999999999,0.006570392999999999,4.317006417444899e-05,0.0020157739686217716,0.0020157739686217716,4.0633446925731665e-06,0.0015651599999999995,0.0015651599999999995,2.4497258255999983e-06,-0.0009488041515716334,0.0009488041515716334,9.002293180395672e-07,-0.0009156629999999997,0.0009156629999999997,8.384387295689994e-07,-0.00022075918010012931,0.00022075918010012931,4.873461559848133e-08,-0.00020439999999999998,0.00020439999999999998,4.1779359999999995e-08
2017-04-06,2017-05-10,0.007598118225812857,-0.022980897341752467,0.003498740166800069,-0.001127915342473122,0.007512825,-0.022554852,0.003478768,-0.001129824,0.013324542,-0.021646586,0.002632727,-0.001299093,0.005726423774187143,0.005726423774187143,3.279192924157572e-05,0.005811717,0.005811717,3.3776054488089e-05,0.0013343113417524678,0.0013343113417524678,1.780386756729271e-06,0.0009082660000000013,0.0009082660000000013,8.249471267560024e-07,-0.0008660131668000691,0.0008660131668000691,7.499788050710843e-07,-0.0008460410000000001,0.0008460410000000001,7.157853736810001e-07,-0.000171177657526878,0.000171177657526878,2.9301790436389134e-08,-0.0001692690000000001,0.0001692690000000001,2.8651994361000034e-08
2017-04-07,2017-05-11,0.0073653216349377475,-0.0231757125013169,0.00341271496402605,-0.00112345635086822,0.007333553,-0.022703918,0.003418478,-0.001129496,0.014335139,-0.021429807,0.002401102,-0.001339584,0.006969817365062253,0.006969817365062253,4.8578354102323325e-05,0.007001586000000001,0.007001586000000001,4.902220651539601e-05,0.0017459055013169002,0.0017459055013169002,3.0481860195286164e-06,0.0012741110000000014,0.0012741110000000014,1.6233588403210034e-06,-0.0010116129640260498,0.0010116129640260498,1.02336078898557e-06,-0.001017376,0.001017376,1.035053925376e-06,-0.00021612764913178,0.00021612764913178,4.67111607192298e-08,-0.00021008799999999998,0.00021008799999999998,4.413696774399999e-08
2017-04-10,2017-05-12,0.006941677231726901,-0.02312628784930069,0.00337730969193821,-0.0011166370673643573,0.006865986,-0.022680206,0.003385288,-0.001120242,0.013062597,-0.021631901,0.002626853,-0.001307411,0.0061209197682730995,0.0061209197682730995,3.746565880963642e-05,0.006196611,0.006196611,3.8397987885321e-05,0.0014943868493006926,0.0014943868493006926,2.233192055362851e-06,0.0010483050000000028,0.0010483050000000028,1.098943373025006e-06,-0.0007504566919382099,0.0007504566919382099,5.631852464748413e-07,-0.000758435,0.000758435,5.75223649225e-07,-0.00019077393263564274,0.00019077393263564274,3.639469337326875e-08,-0.00018716900000000005,0.00018716900000000005,3.503223456100002e-08
2017-04-11,2017-05-15,0.005748570134387895,-0.023249719286509162,0.003447346187798077,-0.0011122186462554256,0.005596401,-0.022794078,0.003448955,-0.001120668,0.013307076,-0.021822696,0.002758768,-0.001290576,0.007558505865612105,0.007558505865612105,5.713101092049259e-05,0.007710674999999999,0.007710674999999999,5.945450895562499e-05,0.001427023286509163,0.001427023286509163,2.036395460239413e-06,0.0009713819999999998,0.0009713819999999998,9.435829899239996e-07,-0.000688578187798077,0.000688578187798077,4.741399207112838e-07,-0.0006901870000000001,0.0006901870000000001,4.763580949690001e-07,-0.0001783573537445745,0.0001783573537445745,3.1811345634767285e-08,-0.00016990800000000008,0.00016990800000000008,2.8868728464000027e-08
2017-04-12,2017-05-16,0.0055119485568636516,-0.023295014102231563,0.00334044291450643,-0.001110711694329292,0.00536438,-0.02289994,0.0033718,-0.001106828,0.014376057,-0.022019682,0.002818569,-0.001295583,0.008864108443136348,0.008864108443136348,7.85724184916811e-05,0.009011677,0.009011677,8.121032235232898e-05,0.001275332102231564,0.001275332102231564,1.6264719709823805e-06,0.0008802580000000018,0.0008802580000000018,7.748541465640032e-07,-0.0005218739145064302,0.0005218739145064302,2.723523826422648e-07,-0.000553231,0.000553231,3.0606453936099997e-07,-0.000184871305670708,0.000184871305670708,3.4177399660392355e-08,-0.00018875500000000009,0.00018875500000000009,3.562845002500003e-08
2017-04-13,2017-05-17,0.005029072004838384,-0.023306804175703705,0.003052582683520071,-0.0011291754011033461,0.004909846,-0.022936657,0.003116436,-0.001124066,0.013811788,-0.021767406,0.002873164,-0.001342367,0.008782715995161616,0.008782715995161616,7.71361002516677e-05,0.008901942,0.008901942,7.924457137136399e-05,0.001539398175703706,0.001539398175703706,2.3697467433598977e-06,0.0011692509999999996,0.0011692509999999996,1.367147901000999e-06,-0.00017941868352007104,0.00017941868352007104,3.219106399607541e-08,-0.0002432720000000001,0.0002432720000000001,5.9181265984000055e-08,-0.00021319159889665379,0.00021319159889665379,4.545065784011171e-08,-0.00021830099999999996,0.00021830099999999996,4.765532660099998e-08
2017-04-18,2017-05-18,0.0035920585142059603,-0.023127976282071052,0.003105249492751396,-0.0010942142084619099,0.003419164,-0.022759007,0.003115446,-0.001097078,0.011083946,-0.021923572,0.003278526,-0.001245583,0.0074918874857940404,0.0074918874857940404,5.612837809979735e-05,0.007664782,0.007664782,5.8748883107524005e-05,0.0012044042820710532,0.0012044042820710532,1.4505896746710891e-06,0.0008354350000000024,0.0008354350000000024,6.979516392250041e-07,0.00017327650724860378,0.00017327650724860378,3.002474796427544e-08,0.0001630799999999999,0.0001630799999999999,2.659508639999997e-08,-0.0001513687915380901,0.0001513687915380901,2.2912511051701777e-08,-0.00014850499999999995,0.00014850499999999995,2.2053735024999984e-08
2017-04-19,2017-05-19,0.00373699943663517,-0.022943063715167474,0.0030407097126724895,-0.0011327413125229628,0.003513864,-0.022692574,0.003059851,-0.001106321,0.012044638,-0.021791598,0.003216344,-0.001295228,0.00830763856336483,0.00830763856336483,6.901685849950645e-05,0.008530774,0.008530774,7.2774105039076e-05,0.0011514657151674747,0.0011514657151674747,1.325873293206144e-06,0.0009009760000000012,0.0009009760000000012,8.117577525760023e-07,0.00017563428732751034,0.00017563428732751034,3.084740288504246e-08,0.00015649299999999974,0.00015649299999999974,2.4490059048999918e-08,-0.0001624866874770372,0.0001624866874770372,2.640192360726036e-08,-0.0001889070000000001,0.0001889070000000001,3.568585464900004e-08
2017-04-20,2017-05-22,0.004078223443924756,-0.02235485922858295,0.0029867428622514223,-0.001172957654301718,0.003852723,-0.022102935,0.003008469,-0.00115112,0.012811101,-0.022002872,0.003250948,-0.001315984,0.008732877556075245,0.008732877556075245,7.626315040940274e-05,0.008958378,0.008958378,8.0252536390884e-05,0.00035198722858294923,0.00035198722858294923,1.2389500908550535e-07,0.00010006300000000093,0.00010006300000000093,1.0012603969000185e-08,0.00026420513774857773,0.00026420513774857773,6.980435481274493e-08,0.00024247899999999987,0.00024247899999999987,5.879606544099994e-08,-0.00014302634569828216,0.00014302634569828216,2.0456535563804515e-08,-0.00016486400000000003,0.00016486400000000003,2.7180138496000008e-08
2017-04-21,2017-05-23,0.0060291901535325316,-0.021876434617589695,0.0027654635929095527,-0.0012321392785539305,0.005866879,-0.021731214,0.002804121,-0.001181731,0.013912274,-0.021892685,0.003014738,-0.001370002,0.007883083846467468,0.007883083846467468,6.214301093043633e-05,0.008045395,0.008045395,6.472838070602501e-05,-1.6250382410303715e-05,1.6250382410303715e-05,2.640749284811084e-10,-0.00016147099999999984,0.00016147099999999984,2.607288384099995e-08,0.00024927440709044714,0.00024927440709044714,6.213773003029396e-08,0.00021061699999999975,0.00021061699999999975,4.4359520688999893e-08,-0.00013786272144606943,0.00013786272144606943,1.9006129964516533e-08,-0.00018827099999999984,0.00018827099999999984,3.544596944099994e-08
2017-04-24,2017-05-24,0.005683164546912192,-0.022163332312940924,0.0026167442382458504,-0.001234325174182088,0.005568593,-0.021901901,0.002651491,-0.001216045,0.01314308,-0.021934916,0.00304626,-0.001372779,0.007459915453087808,0.007459915453087808,5.565033856721827e-05,0.0075744869999999995,0.0075744869999999995,5.737285331316899e-05,0.0002284163129409253,0.0002284163129409253,5.217401201752672e-08,-3.301499999999735e-05,3.301499999999735e-05,1.0899902249998252e-09,0.00042951576175414945,0.00042951576175414945,1.8448378959524727e-07,0.0003947689999999997,0.0003947689999999997,1.5584256336099976e-07,-0.00013845382581791207,0.00013845382581791207,1.9169461883616736e-08,-0.00015673399999999995,0.00015673399999999995,2.4565546755999984e-08
2017-04-25,2017-05-25,0.009912373676954571,-0.020562142953234407,0.0023149281635311157,-0.0013383983572695087,0.009858097,-0.020762766,0.002362543,-0.001315054,0.012120656,-0.02201721,0.003164772,-0.001352192,0.0022082823230454296,0.0022082823230454296,4.876510818274919e-06,0.002262559000000001,0.002262559000000001,5.119173228481004e-06,-0.0014550670467655923,0.0014550670467655923,2.117220110583142e-06,-0.0012544440000000004,0.0012544440000000004,1.573629749136001e-06,0.0008498438364688845,0.0008498438364688845,7.222345463841521e-07,0.0008022290000000002,0.0008022290000000002,6.435713684410004e-07,-1.379364273049145e-05,1.379364273049145e-05,1.9026457977643963e-10,-3.7138000000000145e-05,3.7138000000000145e-05,1.3792310440000108e-09
2017-04-26,2017-05-26,0.010922741731956615,-0.021189140347552465,0.0025999926660497112,-0.0013506676918330798,0.010841737,-0.021108449,0.002567209,-0.001365665,0.011474765,-0.02213761,0.003271662,-0.001343577,0.0005520232680433848,0.0005520232680433848,3.047296884612987e-07,0.000633027999999999,0.000633027999999999,4.0072444878399876e-07,-0.0009484696524475339,0.0009484696524475339,8.995946816139457e-07,-0.0010291609999999972,0.0010291609999999972,1.0591723639209941e-06,0.0006716693339502886,0.0006716693339502886,4.511396941692243e-07,0.0007044529999999999,0.0007044529999999999,4.962540292089998e-07,7.090691833079718e-06,7.090691833079718e-06,5.027791067170341e-11,2.208799999999997e-05,2.208799999999997e-05,4.878797439999986e-10
2017-04-27,2017-05-29,0.01076347183300635,-0.021554287568520486,0.002503861241634605,-0.001352376456564307,0.010778694,-0.021205368,0.002518229,-0.001365541,0.011046627,-0.022283535,0.003387495,-0.00136953,0.00028315516699365,0.00028315516699365,8.017684859520183e-08,0.0002679329999999997,0.0002679329999999997,7.178809248899985e-08,-0.0007292474314795142,0.0007292474314795142,5.318018163194687e-07,-0.0010781670000000014,0.0010781670000000014,1.162444079889003e-06,0.0008836337583653948,0.0008836337583653948,7.808086189229529e-07,0.000869266,0.000869266,7.556233787560001e-07,-1.715354343569315e-05,1.715354343569315e-05,2.942440524002116e-10,-3.9890000000000325e-06,3.9890000000000325e-06,1.5912121000000258e-11
2017-04-28,2017-05-30,0.010561893611511691,-0.021734727281763736,0.0026931770436929956,-0.0013633370926557826,0.010514643,-0.021404701,0.002674518,-0.001387795,0.010087759,-0.0224389,0.003522852,-0.001303744,-0.0004741346115116913,0.0004741346115116913,2.2480362983334244e-07,-0.00042688400000000064,0.00042688400000000064,1.8222994945600054e-07,-0.000704172718236265,0.000704172718236265,4.958592171082503e-07,-0.0010341989999999995,0.0010341989999999995,1.069567571600999e-06,0.0008296749563070044,0.0008296749563070044,6.883605331230296e-07,0.0008483340000000001,0.0008483340000000001,7.196705755560001e-07,5.9593092655782715e-05,5.9593092655782715e-05,3.551336692280704e-09,8.405100000000013e-05,8.405100000000013e-05,7.064570601000023e-09
2017-05-02,2017-05-31,0.010244536749583978,-0.022275716976797123,0.0029428758006349197,-0.0013093376341232789,0.010190639,-0.021899905,0.002893671,-0.001328238,0.01007757,-0.022513429,0.003603526,-0.001291846,-0.00016696674958397925,0.00016696674958397925,2.7877895466639235e-08,-0.00011306900000000036,0.00011306900000000036,1.2784598761000083e-08,-0.00023771202320287815,0.00023771202320287815,5.6507005975205684e-08,-0.0006135240000000007,0.0006135240000000007,3.7641169857600087e-07,0.0006606501993650805,0.0006606501993650805,4.3645868592112056e-07,0.0007098550000000001,0.0007098550000000001,5.038941210250002e-07,1.7491634123278964e-05,1.7491634123278964e-05,3.0595726430265703e-10,3.639200000000011e-05,3.639200000000011e-05,1.3243776640000079e-09
2017-05-03,2017-06-01,0.01005661866178161,-0.022375725548043103,0.0028954398732613353,-0.0013194658399982458,0.010035982,-0.02191955,0.002900692,-0.001336809,0.010232726,-0.022739508,0.003538106,-0.001357545,0.00017610733821838906,0.00017610733821838906,3.1013794574366076e-08,0.0001967439999999987,0.0001967439999999987,3.870820153599949e-08,-0.0003637824519568955,0.0003637824519568955,1.32337672351771e-07,-0.0008199579999999991,0.0008199579999999991,6.723311217639985e-07,0.0006426661267386648,0.0006426661267386648,4.1301975045727753e-07,0.0006374140000000002,0.0006374140000000002,4.0629660739600024e-07,-3.807916000175414e-05,3.807916000175414e-05,1.4500224264391924e-09,-2.073599999999993e-05,2.073599999999993e-05,4.2998169599999715e-10
2017-05-04,2017-06-02,0.00986815361658085,-0.022361494042780695,0.0029582245411325907,-0.0013096267266087067,0.00986089,-0.021885516,0.002945365,-0.001328029,0.009705606,-0.022601467,0.003537778,-0.001319738,-0.0001625476165808496,0.0001625476165808496,2.6421727656114896e-08,-0.00015528400000000032,0.00015528400000000032,2.4113120656000102e-08,-0.0002399729572193053,0.0002399729572193053,5.758702019657854e-08,-0.0007159509999999994,0.0007159509999999994,5.125858344009991e-07,0.0005795534588674094,0.0005795534588674094,3.3588221168517796e-07,0.000592413,0.000592413,3.50953162569e-07,-1.0111273391293259e-05,1.0111273391293259e-05,1.0223784959347508e-10,8.291000000000114e-06,8.291000000000114e-06,6.87406810000019e-11
2017-05-05,2017-06-06,0.010912523831344879,-0.022355555225709648,0.002547161565158935,-0.0013790218050303354,0.011028697,-0.021904641,0.00261001,-0.001381809,0.00920879,-0.022466651,0.003758258,-0.001327048,-0.001703733831344879,0.001703733831344879,2.9027089680691006e-06,-0.0018199070000000008,0.0018199070000000008,3.312061488649003e-06,-0.00011109577429035261,0.00011109577429035261,1.2342271065172972e-08,-0.0005620100000000017,0.0005620100000000017,3.158552401000019e-07,0.0012110964348410651,0.0012110964348410651,1.4667545744847384e-06,0.0011482480000000002,0.0011482480000000002,1.3184734695040004e-06,5.197380503033544e-05,5.197380503033544e-05,2.7012764093313216e-09,5.476099999999996e-05,5.476099999999996e-05,2.9987671209999956e-09
2017-05-08,2017-06-07,0.011334918630730342,-0.022216804602437558,0.002658533195371697,-0.0013565977971890873,0.011397934,-0.021889177,0.002636773,-0.00137018,0.008937239,-0.022574471,0.003806788,-0.001282459,-0.0023976796307303427,0.0023976796307303427,5.748867611619193e-06,-0.0024606950000000006,0.0024606950000000006,6.055019883025003e-06,-0.00035766639756244084,0.00035766639756244084,1.27925251945294e-07,-0.0006852939999999995,0.0006852939999999995,4.696278664359993e-07,0.0011482548046283033,0.0011482548046283033,1.3184890963519828e-06,0.0011700150000000004,0.0011700150000000004,1.368935100225001e-06,7.413879718908738e-05,7.413879718908738e-05,5.496561248644631e-09,8.772100000000002e-05,8.772100000000002e-05,7.694973841000005e-09
2017-05-09,2017-06-08,0.01229578873850653,-0.021961640862495597,0.0026316337618454504,-0.001356043248615072,0.01242119,-0.021655603,0.00261112,-0.001365356,0.009665976,-0.022470389,0.003654811,-0.001282767,-0.0026298127385065307,0.0026298127385065307,6.915915039611218e-06,-0.0027552140000000006,0.0027552140000000006,7.591204185796003e-06,-0.0005087481375044035,0.0005087481375044035,2.588246674141995e-07,-0.0008147860000000014,0.0008147860000000014,6.638762257960022e-07,0.0010231772381545496,0.0010231772381545496,1.0468916606775718e-06,0.0010436909999999998,0.0010436909999999998,1.0892909034809995e-06,7.327624861507205e-05,7.327624861507205e-05,5.3694086110978475e-09,8.25890000000001e-05,8.25890000000001e-05,6.820942921000017e-09
2017-05-10,2017-06-09,0.013654540769686606,-0.021945089440700796,0.0025287416008554792,-0.001392150913807496,0.013816345,-0.021663038,0.002525533,-0.001402501,0.008698378,-0.022434305,0.003620886,-0.001227411,-0.004956162769686606,0.004956162769686606,2.456354939962761e-05,-0.005117967000000001,0.005117967000000001,2.619358621308901e-05,-0.0004892155592992053,0.0004892155592992053,2.393318634604343e-07,-0.0007712670000000026,0.0007712670000000026,5.94852785289004e-07,0.0010921443991445206,0.0010921443991445206,1.1927793885827458e-06,0.0010953529999999999,0.0010953529999999999,1.1997981946089997e-06,0.00016473991380749594,0.00016473991380749594,2.713923920130119e-08,0.00017508999999999992,0.00017508999999999992,3.065650809999997e-08
2017-05-11,2017-06-12,0.013035812813699905,-0.02207139984659287,0.0027406115186189846,-0.0013187114187092747,0.013170568,-0.021735537,0.002687581,-0.001343585,0.008690083,-0.022570623,0.003869605,-0.001229116,-0.004345729813699906,0.004345729813699906,1.8885367613680216e-05,-0.004480485000000001,0.004480485000000001,2.007474583522501e-05,-0.0004992231534071308,0.0004992231534071308,2.492237568977596e-07,-0.0008350860000000022,0.0008350860000000022,6.973686273960038e-07,0.0011289934813810154,0.0011289934813810154,1.274626281000825e-06,0.0011820239999999998,0.0011820239999999998,1.3971807365759997e-06,8.959541870927476e-05,8.959541870927476e-05,8.02733905369026e-09,0.00011446900000000007,0.00011446900000000007,1.3103151961000016e-08
2017-05-12,2017-06-13,0.013951330630584574,-0.021832525930889177,0.002435426491374868,-0.0013485588226180658,0.014185208,-0.021525642,0.002461066,-0.001354813,0.009271907,-0.02227291,0.003699951,-0.00121901,-0.004679423630584574,0.004679423630584574,2.189700551447332e-05,-0.004913301,0.004913301,2.4140526716601e-05,-0.00044038406911082323,0.00044038406911082323,1.9393812832660634e-07,-0.0007472679999999988,0.0007472679999999988,5.584094638239982e-07,0.001264524508625132,0.001264524508625132,1.5990222329136314e-06,0.001238885,0.001238885,1.5348360432249998e-06,0.00012954882261806584,0.00012954882261806584,1.678289744172709e-08,0.0001358030000000001,0.0001358030000000001,1.8442454809000026e-08
2017-05-15,2017-06-14,0.012800297022023305,-0.02196362765798153,0.0027727047853956808,-0.0012860019644338626,0.012916784,-0.02171123,0.002712405,-0.001317593,0.009012466,-0.021766796,0.003741261,0.001184003,-0.0037878310220233052,0.0037878310220233052,1.4347663851402116e-05,-0.0039043180000000004,0.0039043180000000004,1.5243699045124003e-05,0.00019683165798152838,0.00019683165798152838,3.8742701583757365e-08,-5.556599999999995e-05,5.556599999999995e-05,3.087580355999994e-09,0.0009685562146043193,0.0009685562146043193,9.381011408486482e-07,0.0010288559999999999,0.0010288559999999999,1.0585446687359998e-06,0.0024700049644338627,0.0024700049644338627,6.100924524327927e-06,0.002501596,0.002501596,6.2579825472160006e-06
2017-05-16,2017-06-15,0.012239747826188906,-0.02011309089113617,0.003540098883188458,0.0009805900472406582,0.013163955,-0.021899346,0.002859242,0.001270886,0.008822042,-0.020873011,0.003621413,0.001120716,-0.0034177058261889055,0.0034177058261889055,1.168071311436559e-05,-0.004341912999999999,0.004341912999999999,1.8852208499568995e-05,-0.0007599201088638319,0.0007599201088638319,5.774785718556181e-07,0.0010263349999999997,0.0010263349999999997,1.0533635322249995e-06,8.131411681154208e-05,8.131411681154208e-05,6.6119855928411094e-09,0.0007621709999999999,0.0007621709999999999,5.809046332409998e-07,0.00014012595275934175,0.00014012595275934175,1.9635282636713274e-08,-0.00015017000000000003,0.00015017000000000003,2.255102890000001e-08
2017-05-17,2017-06-16,0.014484109539749828,-0.01759039646534569,0.0029560944669307235,0.0010709469155014987,0.014233424,-0.022102299,0.002925256,0.00120058,0.010738676,-0.020867125,0.003511038,0.001070034,-0.0037454335397498276,0.0037454335397498276,1.4028272400682923e-05,-0.003494747999999999,0.003494747999999999,1.2213263583503992e-05,-0.00327672853465431,0.00327672853465431,1.0736949889817782e-05,0.0012351739999999986,0.0012351739999999986,1.5256548102759966e-06,0.0005549435330692767,0.0005549435330692767,3.0796232489541137e-07,0.000585782,0.000585782,3.4314055152399997e-07,-9.129155014986606e-07,9.129155014986606e-07,8.334147128765509e-13,-0.00013054599999999983,0.00013054599999999983,1.7042258115999955e-08
2017-05-18,2017-06-19,0.014020148112052735,-0.017566792555972988,0.0029935927937623508,0.0010193478907998515,0.013673927,-0.0218444,0.002981033,0.001134313,0.009890323,-0.021262579,0.003763149,0.001047693,-0.004129825112052735,0.004129825112052735,1.7055455456141387e-05,-0.003783604000000001,0.003783604000000001,1.4315659228816009e-05,-0.0036957864440270126,0.0036957864440270126,1.365883743985383e-05,0.0005818209999999997,0.0005818209999999997,3.385156760409997e-07,0.0007695562062376492,0.0007695562062376492,5.922167545588832e-07,0.0007821159999999998,0.0007821159999999998,6.117054374559997e-07,2.8345109200148422e-05,2.8345109200148422e-05,8.034452155683388e-10,-8.662000000000014e-05,8.662000000000014e-05,7.503024400000025e-09
2017-05-19,2017-06-20,0.011364548794878247,-0.01791572526054428,0.003478023230714428,0.0010018730861379695,0.010948111,-0.0219749,0.003406313,0.001087655,0.009327508,-0.020872271,0.00361795,0.001005563,-0.002037040794878247,0.002037040794878247,4.1495351999982005e-06,-0.001620603,0.001620603,2.626354083609e-06,-0.0029565457394557203,0.0029565457394557203,8.741162709493771e-06,0.0011026289999999973,0.0011026289999999973,1.215790711640994e-06,0.00013992676928557216,0.00013992676928557216,1.957950076269774e-08,0.0002116370000000002,0.0002116370000000002,4.479021976900008e-08,3.6899138620303997e-06,3.6899138620303997e-06,1.36154643092041e-11,-8.209200000000019e-05,8.209200000000019e-05,6.739096464000031e-09
2017-05-22,2017-06-21,0.012105119423913104,-0.01794767811622133,0.0033209228462230686,0.0008803461452470849,0.01190631,-0.021854574,0.003331276,0.00099977,0.008685961,-0.02075112,0.003631753,0.000972821,-0.003419158423913103,0.003419158423913103,1.1690644327815933e-05,-0.003220348999999999,0.003220348999999999,1.0370647681800994e-05,-0.002803441883778672,0.002803441883778672,7.859286395724509e-06,0.0011034540000000002,0.0011034540000000002,1.2176107301160005e-06,0.0003108301537769315,0.0003108301537769315,9.661538449699089e-08,0.00030047699999999995,0.00030047699999999995,9.028642752899997e-08,9.247485475291509e-05,9.247485475291509e-05,8.551598761572743e-09,-2.694900000000007e-05,2.694900000000007e-05,7.262486010000038e-10
